   1.8374426505357573E-003   0.0000000000000000     
   1.3146935833085413E-003   0.0000000000000000     
   1.1063696973197409E-003   0.0000000000000000     
   9.5214964715233542E-004   0.0000000000000000     
   8.5993274052490430E-004   0.0000000000000000     
   7.8955315647131086E-004   0.0000000000000000     
   7.2881764786740695E-004   0.0000000000000000     
   6.7567388755787258E-004   0.0000000000000000     
   6.3882815301234165E-004   0.0000000000000000     
   6.0652536066003147E-004   3.9999999999995595E-003
   5.7701526121580783E-004   3.9999999999995595E-003
   5.4996413916129708E-004   3.9999999999995595E-003
   5.2513656460404130E-004   3.9999999999995595E-003
   5.0314536218690198E-004   3.9999999999995595E-003
   4.8581919918469496E-004   3.9999999999995595E-003
   4.6953518045075859E-004   3.9999999999995595E-003
   4.5421086399945187E-004   3.9999999999995595E-003
   4.3977818753996450E-004   3.9999999999995595E-003
   4.2617739389568497E-004   3.9999999999995595E-003
   4.1335388538517662E-004   3.9999999999995595E-003
   4.0125669302626746E-004   3.9999999999995595E-003
   3.8983779291716300E-004   3.9999999999995595E-003
   3.8006837506365625E-004   3.9999999999995595E-003
   3.7108528428279539E-004   3.9999999999995595E-003
   3.6248366126565360E-004   3.9999999999995595E-003
   3.5424441546032422E-004   3.9999999999995595E-003
   3.4634959404227124E-004   3.9999999999995595E-003
   3.3878217539038552E-004   3.9999999999995595E-003
   3.3152594727840420E-004   3.9999999999995595E-003
   3.2456543616117550E-004   3.9999999999995595E-003
   3.1788586610064645E-004   3.9999999999995595E-003
   3.1147313386040501E-004   3.9999999999995595E-003
   3.0531379189806251E-004   3.9999999999995595E-003
   2.9939503434291831E-004   3.9999999999995595E-003
   2.9370468319126972E-004   3.9999999999995595E-003
   2.8843670686011513E-004   3.9999999999995595E-003
   2.8358587319774614E-004   3.9999999999995595E-003
   2.7888598510800514E-004   3.9999999999995595E-003
   2.7433126919892276E-004   3.9999999999995595E-003
   2.6991615540854913E-004   3.9999999999995595E-003
   2.6563527172326212E-004   3.9999999999995595E-003
   2.6148344008048580E-004   3.9999999999995595E-003
   2.5745567282903573E-004   3.9999999999995595E-003
   2.5354716934437860E-004   3.9999999999995595E-003
   2.4975331255336006E-004   3.9999999999995595E-003
   2.4606966523226317E-004   3.9999999999995595E-003
   2.4249196601578912E-004   3.9999999999995595E-003
   2.3901612510397047E-004   3.9999999999995595E-003
   2.3563821968458284E-004   3.9999999999995595E-003
   2.3235448910729345E-004   8.0000000000000071E-003
   2.2916132985517298E-004   8.0000000000000071E-003
   2.2605529036306277E-004   8.0000000000000071E-003
   2.2303306573184453E-004   8.0000000000000071E-003
   2.2009149238523887E-004   8.0000000000000071E-003
   2.1722754271129990E-004   8.0000000000000071E-003
   2.1443831972623242E-004   8.0000000000000071E-003
   2.1172105179290135E-004   8.0000000000000071E-003
   2.0907308742138322E-004   8.0000000000000071E-003
   2.0649189017432970E-004   8.0000000000000071E-003
   2.0397503369529169E-004   8.0000000000000071E-003
   2.0152019687443706E-004   8.0000000000000071E-003
   1.9917199923275355E-004   8.0000000000000071E-003
   1.9691188907916199E-004   8.0000000000000071E-003
   1.9470066483182752E-004   8.0000000000000071E-003
   1.9253686601181097E-004   8.0000000000000071E-003
   1.9041908095853571E-004   8.0000000000000071E-003
   1.8834594544237318E-004   8.0000000000000071E-003
   1.8631614127194093E-004   8.0000000000000071E-003
   1.8432839490221953E-004   8.0000000000000071E-003
   1.8238147604918847E-004   8.0000000000000071E-003
   1.8047419631591483E-004   8.0000000000000071E-003
   1.7860540783448328E-004   8.0000000000000071E-003
   1.7677400192743845E-004   8.0000000000000071E-003
   1.7497890779212891E-004   8.0000000000000071E-003
   1.7321909121040258E-004   8.0000000000000071E-003
   1.7149355328613738E-004   8.0000000000000071E-003
   1.6980132921221372E-004   8.0000000000000071E-003
   1.6814148706839269E-004   8.0000000000000071E-003
   1.6651312665135268E-004   8.0000000000000071E-003
   1.6491537833738384E-004   8.0000000000000071E-003
   1.6334740197850375E-004   8.0000000000000071E-003
   1.6180838583212606E-004   8.0000000000000071E-003
   1.6029754552447303E-004   8.0000000000000071E-003
   1.5881412304747863E-004   8.0000000000000071E-003
   1.5735738578914055E-004   8.0000000000000071E-003
   1.5592662559682502E-004   8.0000000000000071E-003
   1.5452115787301102E-004   8.0000000000000071E-003
   1.5314032070305045E-004   8.0000000000000071E-003
   1.5178347401414299E-004   1.1999999999999567E-002
   1.5044999876493229E-004   1.1999999999999567E-002
   1.4913929616489768E-004   1.1999999999999567E-002
   1.4785078692288942E-004   1.1999999999999567E-002
   1.4658391052374889E-004   1.1999999999999567E-002
   1.4533812453246600E-004   1.1999999999999567E-002
   1.4411290392478404E-004   1.1999999999999567E-002
   1.4290774044363463E-004   1.1999999999999567E-002
   1.4172214198027513E-004   1.1999999999999567E-002
   1.4055563197959767E-004   1.1999999999999567E-002
   1.3940774886845794E-004   1.1999999999999567E-002
   1.3827804550648262E-004   1.1999999999999567E-002
   1.3716608865831093E-004   1.1999999999999567E-002
   1.3607145848664945E-004   1.1999999999999567E-002
   1.3499374806519998E-004   1.1999999999999567E-002
   1.3393256291082192E-004   1.1999999999999567E-002
   1.3288752053420769E-004   1.1999999999999567E-002
